Time,Proton_V_nonlin,Proton_Np_nonlin,BX,BY,BZ
2020-01-04T08:27:40.221Z,368.0,2.19,1.76,-1.03,-1.46
2020-01-04T08:29:16.364Z,380.0,3.67,1.83,-1.55,-0.645
2020-01-04T08:30:55.608Z,369.0,2.5,1.99,-1.2,-1.14
2020-01-04T08:32:34.852Z,383.0,4.01,1.44,-1.15,-1.47
2020-01-04T08:34:14.096Z,385.0,3.88,1.54,-0.869,-1.82
2020-01-04T08:35:53.340Z,384.0,1.81,1.74,-0.703,-1.86
2020-01-04T08:37:32.584Z,395.0,3.33,0.112,-1.97,-1.03
2020-01-04T08:39:11.828Z,401.0,3.49,-0.547,-2.31,-0.881
2020-01-04T08:40:51.072Z,396.0,2.18,-0.155,-1.81,-1.55
2020-01-04T08:42:30.316Z,398.0,1.58,0.00201,-2.0,-0.58
2020-01-04T08:44:09.560Z,398.0,1.73,-0.184,-1.88,0.818
2020-01-04T08:45:48.804Z,401.0,3.42,-0.43,-1.79,0.901
2020-01-04T08:47:28.048Z,399.0,3.7,-0.111,-2.09,0.124
2020-01-04T08:49:07.292Z,398.0,3.92,0.044,-2.26,-0.405
2020-01-04T08:50:46.536Z,390.0,3.06,1.02,-1.39,-0.492
2020-01-04T08:52:25.781Z,369.0,2.19,1.5,-0.893,-0.797
2020-01-04T08:54:05.024Z,382.0,3.71,1.19,-1.5,-0.382
2020-01-04T08:55:47.370Z,384.0,3.66,0.738,-1.79,-0.27
2020-01-04T09:00:45.102Z,393.0,1.61,0.347,-1.99,-1.26
2020-01-04T09:02:24.346Z,389.0,3.36,0.676,-1.58,-2.2
2020-01-04T09:05:42.834Z,397.0,2.69,-0.278,-3.71,1.6
2020-01-04T09:07:22.078Z,397.0,2.31,-0.155,-3.9,1.38
2020-01-04T09:09:01.322Z,396.0,2.44,-0.0656,-4.14,1.02
2020-01-04T09:10:40.566Z,396.0,2.74,-0.0327,-4.27,0.648
2020-01-04T09:12:19.810Z,392.0,1.91,0.233,-4.31,0.273
2020-01-04T09:13:59.054Z,393.0,2.08,0.206,-4.3,0.2
2020-01-04T09:15:38.298Z,394.0,2.01,0.211,-4.26,-0.0919
2020-01-04T09:17:17.542Z,395.0,2.09,0.146,-4.27,0.00612
2020-01-04T09:18:56.787Z,396.0,2.52,0.386,-4.26,-0.39
2020-01-04T09:20:36.031Z,394.0,2.51,0.78,-4.21,-0.62
2020-01-04T09:22:12.173Z,393.0,2.6,0.969,-4.12,-0.882
2020-01-04T09:23:51.417Z,394.0,1.7,0.947,-3.88,-0.898
2020-01-04T09:25:30.661Z,406.0,2.9,0.212,-3.38,-1.21
2020-01-04T09:27:09.905Z,403.0,3.6,0.506,-3.54,-1.1
2020-01-04T09:28:49.149Z,390.0,1.78,1.22,-3.24,-1.72
2020-01-04T09:30:28.393Z,397.0,2.66,0.17,-3.55,-1.22
2020-01-04T09:32:07.638Z,397.0,2.89,0.158,-3.66,-1.27
2020-01-04T09:33:46.882Z,394.0,2.63,0.339,-3.61,-1.42
2020-01-04T09:35:26.126Z,398.0,3.13,0.829,-3.08,-2.04
2020-01-04T09:38:44.614Z,400.0,3.72,0.237,-3.88,-1.02
2020-01-04T09:40:23.858Z,403.0,2.95,0.203,-3.85,-0.787
2020-01-04T09:42:03.102Z,385.0,1.79,1.18,-3.39,-1.64
2020-01-04T09:43:42.346Z,397.0,2.79,0.735,-3.7,-0.886
2020-01-04T09:45:21.590Z,398.0,4.59,0.19,-3.77,-0.635
2020-01-04T09:47:00.834Z,393.0,3.14,0.945,-3.83,-0.575
2020-01-04T09:48:40.078Z,390.0,2.89,1.21,-3.73,-0.342
2020-01-04T09:50:19.322Z,385.0,2.63,1.08,-3.73,0.347
2020-01-04T09:51:55.465Z,396.0,3.28,0.0641,-3.94,0.494
2020-01-04T09:53:34.709Z,394.0,3.41,0.337,-3.93,0.0843
2020-01-04T09:55:13.953Z,394.0,3.02,0.174,-3.2,-2.26
2020-01-04T09:56:53.197Z,387.0,1.66,0.862,-3.32,-2.25
2020-01-04T09:58:32.441Z,392.0,3.29,0.683,-3.15,-2.55
2020-01-04T10:00:11.685Z,389.0,3.36,0.828,-3.44,-2.04
2020-01-04T10:01:50.929Z,390.0,3.23,0.529,-3.47,-2.05
2020-01-04T10:03:30.173Z,384.0,3.14,1.27,-3.53,-1.76
2020-01-04T10:05:09.417Z,386.0,2.04,0.996,-3.39,-2.1
2020-01-04T10:06:48.661Z,388.0,3.0,0.762,-3.51,-1.33
2020-01-04T10:08:27.905Z,392.0,3.78,0.362,-3.61,-1.6
2020-01-04T10:10:07.149Z,385.0,1.89,0.649,-3.72,-1.22
2020-01-04T10:11:46.393Z,396.0,3.37,0.379,-3.68,-1.44
2020-01-04T10:13:25.637Z,389.0,2.58,0.331,-3.76,-1.53
2020-01-04T10:15:04.882Z,394.0,2.0,-0.392,-3.66,-1.88
2020-01-04T10:16:44.126Z,396.0,2.82,-0.345,-3.72,-1.84
2020-01-04T10:18:23.370Z,396.0,2.43,-0.16,-3.4,-2.29
2020-01-04T10:20:02.614Z,394.0,3.67,-0.283,-3.54,-2.03
2020-01-04T10:21:41.858Z,394.0,3.48,-0.407,-3.79,-1.75
2020-01-04T10:23:21.102Z,397.0,2.77,-0.925,-3.83,-1.55
2020-01-04T10:26:39.590Z,385.0,2.52,1.66,-3.01,-2.69
2020-01-04T10:28:18.834Z,387.0,2.12,2.41,-2.45,-2.87
2020-01-04T10:29:58.078Z,383.0,2.32,2.13,-2.52,-2.89
2020-01-04T10:31:37.322Z,386.0,2.95,1.99,-2.75,-2.85
2020-01-04T10:33:16.566Z,386.0,3.0,2.06,-2.87,-2.78
2020-01-04T10:34:55.810Z,382.0,1.87,2.15,-2.86,-2.76
2020-01-04T10:36:35.054Z,386.0,1.84,1.8,-3.13,-2.71
2020-01-04T10:38:14.298Z,383.0,2.34,1.74,-3.14,-2.67
2020-01-04T10:39:53.542Z,383.0,2.89,1.84,-3.01,-2.73
2020-01-04T10:41:32.787Z,383.0,3.03,2.04,-2.84,-2.74
2020-01-04T10:43:12.031Z,382.0,2.97,1.49,-3.68,-2.06
2020-01-04T10:44:51.275Z,380.0,2.61,1.66,-3.34,-2.46
2020-01-04T10:46:30.519Z,384.0,2.46,1.74,-3.32,-2.55
2020-01-04T10:48:09.763Z,388.0,3.4,1.28,-3.72,-1.94
2020-01-04T10:49:49.007Z,386.0,3.12,1.32,-3.8,-1.81
2020-01-04T10:51:28.251Z,387.0,3.22,1.44,-3.71,-2.03
2020-01-04T10:53:07.495Z,385.0,3.2,1.62,-3.58,-2.2
2020-01-04T10:54:46.739Z,384.0,2.97,1.74,-3.57,-2.23
2020-01-04T10:56:25.983Z,385.0,3.2,1.72,-3.48,-2.36
2020-01-04T10:58:05.227Z,383.0,3.15,1.73,-3.44,-2.4
2020-01-04T10:59:44.471Z,386.0,3.29,1.44,-3.49,-2.48
2020-01-04T11:01:23.715Z,386.0,3.21,1.44,-3.51,-2.41
2020-01-04T11:03:02.959Z,382.0,3.3,1.63,-3.43,-2.4
2020-01-04T11:04:42.203Z,389.0,2.49,1.72,-3.37,-2.39
2020-01-04T11:06:21.447Z,384.0,2.61,1.81,-3.34,-2.42
2020-01-04T11:08:00.692Z,384.0,2.7,1.72,-3.42,-2.39
2020-01-04T11:09:39.936Z,384.0,3.25,1.74,-3.44,-2.26
2020-01-04T11:11:19.180Z,383.0,3.44,1.66,-3.45,-2.19
2020-01-04T11:12:58.424Z,385.0,3.32,1.81,-3.48,-2.19
2020-01-04T11:14:34.566Z,386.0,3.32,1.7,-3.51,-2.09
2020-01-04T11:16:13.810Z,385.0,3.56,1.26,-3.75,-1.77
2020-01-04T11:17:53.055Z,384.0,3.69,1.22,-3.8,-1.65
2020-01-04T11:19:32.299Z,385.0,3.66,1.06,-3.88,-1.47
2020-01-04T11:21:11.543Z,386.0,3.79,0.807,-3.98,-1.35
2020-01-04T11:22:50.787Z,384.0,3.63,0.705,-4.05,-1.31
2020-01-04T11:24:30.031Z,384.0,3.65,0.773,-4.05,-1.2
2020-01-04T11:26:12.376Z,384.0,3.74,0.88,-3.98,-1.26
2020-01-04T11:27:51.620Z,384.0,3.75,0.956,-3.96,-1.26
2020-01-04T11:29:30.864Z,384.0,3.68,0.961,-4.0,-1.09
2020-01-04T11:31:10.108Z,383.0,3.27,0.99,-4.01,-0.876
2020-01-04T11:32:49.353Z,385.0,3.63,0.959,-4.03,-0.911
2020-01-04T11:34:28.597Z,384.0,3.99,0.964,-3.99,-0.979
2020-01-04T11:36:07.841Z,386.0,3.7,0.355,-3.95,-1.6
2020-01-04T11:37:47.085Z,386.0,3.65,0.078,-3.95,-1.76
2020-01-04T11:39:26.329Z,385.0,3.72,0.193,-3.98,-1.74
2020-01-04T11:41:05.573Z,386.0,3.13,0.189,-4.01,-1.77
2020-01-04T11:42:44.817Z,386.0,3.65,0.145,-3.92,-1.82
2020-01-04T11:44:20.960Z,385.0,3.7,0.273,-3.81,-2.01
2020-01-04T11:46:00.204Z,386.0,3.59,0.319,-3.81,-2.01
2020-01-04T11:47:39.448Z,387.0,3.68,-0.108,-3.86,-1.88
2020-01-04T11:49:18.692Z,390.0,3.59,-0.724,-3.98,-1.8
2020-01-04T11:50:57.936Z,388.0,3.63,-0.555,-4.03,-1.85
2020-01-04T11:52:34.079Z,389.0,3.51,-0.512,-4.03,-1.87
2020-01-04T11:54:13.323Z,388.0,3.62,-0.538,-4.03,-1.84
2020-01-04T11:55:52.567Z,391.0,3.68,-0.786,-3.87,-2.11
2020-01-04T11:57:31.811Z,395.0,3.83,-1.02,-3.92,-1.99
2020-01-04T11:59:11.055Z,392.0,3.72,-0.837,-3.98,-2.02
2020-01-04T12:00:50.299Z,391.0,3.67,-0.635,-4.01,-2.02
2020-01-04T12:02:29.543Z,392.0,4.04,-0.639,-3.94,-2.1
2020-01-04T12:04:08.787Z,391.0,4.09,-0.599,-4.08,-1.98
2020-01-04T12:05:48.031Z,390.0,3.68,-0.463,-4.15,-1.99
2020-01-04T12:07:30.377Z,392.0,3.96,-0.314,-4.04,-2.2
2020-01-04T12:09:09.621Z,392.0,3.72,-0.361,-3.86,-2.51
2020-01-04T12:10:48.865Z,393.0,4.04,-0.531,-4.06,-2.16
2020-01-04T12:12:28.109Z,394.0,4.03,-0.573,-4.01,-2.35
2020-01-04T12:14:07.353Z,393.0,4.26,-0.79,-3.97,-2.39
2020-01-04T12:15:46.597Z,394.0,4.12,-1.38,-3.99,-2.16
2020-01-04T12:17:25.841Z,398.0,4.42,-1.12,-4.02,-1.95
2020-01-04T12:19:05.085Z,400.0,5.24,-1.75,-3.79,-1.62
2020-01-04T12:20:44.329Z,410.0,4.31,-2.97,-3.23,-1.2
2020-01-04T12:22:23.573Z,410.0,2.96,-2.28,-3.36,-2.08
2020-01-04T12:24:02.817Z,402.0,4.78,-2.6,-3.12,-2.09
2020-01-04T12:25:38.960Z,405.0,4.82,-2.66,-2.99,-2.3
2020-01-04T12:27:18.204Z,407.0,4.58,-2.71,-2.6,-2.63
2020-01-04T12:28:57.448Z,388.0,3.8,-0.867,-4.19,-2.2
2020-01-04T12:30:36.692Z,395.0,3.97,-0.491,-4.21,-2.21
2020-01-04T12:32:15.936Z,390.0,4.32,0.233,-4.34,-1.87
2020-01-04T12:33:52.079Z,387.0,2.88,0.0181,-4.36,-2.27
2020-01-04T12:35:31.323Z,391.0,4.07,-0.375,-4.31,-2.75
2020-01-04T12:37:10.567Z,397.0,4.93,-0.179,-4.44,-2.45
2020-01-04T12:38:49.811Z,399.0,4.06,0.0278,-4.64,-2.44
2020-01-04T12:40:29.055Z,395.0,3.74,0.183,-4.63,-2.62
2020-01-04T12:42:08.300Z,394.0,3.9,-0.136,-4.83,-2.74
2020-01-04T12:43:47.544Z,392.0,3.69,-0.0686,-4.94,-2.67
2020-01-04T12:45:26.788Z,401.0,4.33,-1.11,-4.08,-3.54
2020-01-04T12:47:06.032Z,402.0,4.07,-1.23,-4.06,-3.61
2020-01-04T12:48:45.276Z,399.0,4.4,-1.13,-4.35,-3.25
2020-01-04T12:50:24.520Z,398.0,4.69,-1.18,-4.69,-2.75
2020-01-04T12:52:03.764Z,396.0,4.46,-0.96,-4.67,-2.91
2020-01-04T12:53:43.008Z,395.0,4.61,-1.25,-4.89,-2.14
2020-01-04T12:55:22.252Z,397.0,4.4,-0.886,-4.59,-2.99
2020-01-04T12:57:01.496Z,394.0,4.3,-0.753,-4.6,-3.03
2020-01-04T12:58:40.740Z,390.0,5.06,-0.421,-4.66,-2.99
2020-01-04T13:00:19.984Z,395.0,6.06,-0.849,-3.98,-3.74
2020-01-04T13:01:59.228Z,405.0,5.34,-1.7,-4.41,-2.89
2020-01-04T13:03:38.473Z,398.0,4.98,-1.24,-4.59,-2.95
2020-01-04T13:05:17.717Z,399.0,5.0,-1.17,-4.96,-2.34
2020-01-04T13:06:56.961Z,401.0,4.95,-1.23,-5.19,-1.7
2020-01-04T13:08:36.205Z,396.0,4.31,-1.07,-5.4,-0.59
2020-01-04T13:10:15.449Z,400.0,3.62,-1.44,-5.5,0.65
2020-01-04T13:11:54.693Z,399.0,4.44,-1.25,-5.54,-0.134
2020-01-04T13:13:33.937Z,397.0,4.5,-0.963,-5.59,-1.07
2020-01-04T13:15:13.181Z,398.0,4.76,-0.772,-5.56,-1.08
2020-01-04T13:16:52.425Z,395.0,4.46,-0.779,-5.42,-1.38
2020-01-04T13:18:31.669Z,395.0,4.89,-0.895,-5.37,-1.79
2020-01-04T13:20:10.913Z,397.0,4.7,-0.897,-5.49,-1.52
2020-01-04T13:21:50.157Z,396.0,4.42,-0.842,-5.56,-1.47
2020-01-04T13:23:29.401Z,396.0,4.36,-0.649,-5.7,-0.997
2020-01-04T13:25:08.646Z,395.0,4.72,-0.814,-5.58,-1.15
2020-01-04T13:26:47.890Z,395.0,4.91,-0.999,-5.42,-1.49
2020-01-04T13:28:27.134Z,397.0,4.45,-0.942,-5.23,-1.92
2020-01-04T13:30:06.378Z,389.0,5.22,0.203,-4.53,-3.3
2020-01-04T13:31:45.622Z,391.0,4.02,0.0533,-4.68,-3.43
2020-01-04T13:33:24.866Z,389.0,4.68,0.126,-4.61,-3.7
2020-01-04T13:35:04.110Z,390.0,4.83,-0.0168,-4.59,-3.7
2020-01-04T13:36:43.354Z,392.0,4.17,-0.165,-4.15,-4.33
2020-01-04T13:38:22.598Z,390.0,4.04,0.176,-4.51,-3.99
2020-01-04T13:40:01.842Z,384.0,4.03,0.571,-4.87,-3.52
2020-01-04T13:41:41.086Z,380.0,4.24,0.994,-5.35,-2.62
2020-01-04T13:43:20.330Z,387.0,4.4,0.333,-5.14,-3.35
2020-01-04T13:48:14.961Z,386.0,4.43,0.596,-5.16,-3.58
2020-01-04T13:49:54.205Z,389.0,4.36,0.25,-5.24,-3.55
2020-01-04T13:51:33.449Z,386.0,4.36,0.594,-5.4,-3.36
2020-01-04T13:53:12.693Z,383.0,4.64,0.953,-5.45,-3.14
2020-01-04T13:54:51.937Z,385.0,4.64,0.704,-5.6,-2.91
2020-01-04T13:56:31.182Z,391.0,4.65,0.221,-5.36,-3.45
2020-01-04T13:58:10.426Z,391.0,4.71,0.157,-5.32,-3.6
2020-01-04T13:59:49.670Z,390.0,4.52,0.138,-5.26,-3.91
2020-01-04T14:01:28.914Z,392.0,4.2,-0.178,-5.09,-4.21
2020-01-04T14:03:08.158Z,393.0,5.1,-0.153,-5.35,-3.74
2020-01-04T14:04:47.402Z,398.0,4.12,-0.259,-5.44,-3.38
2020-01-04T14:06:26.646Z,393.0,4.43,-0.0579,-5.6,-3.49
2020-01-04T14:08:05.890Z,394.0,4.23,-0.34,-5.46,-3.75
2020-01-04T14:09:45.134Z,381.0,4.5,1.58,-5.82,-2.29
2020-01-04T14:11:24.378Z,383.0,4.9,1.2,-5.81,-2.47
2020-01-04T14:13:03.622Z,386.0,5.47,0.835,-5.84,-2.57
2020-01-04T14:14:42.867Z,390.0,5.11,0.387,-5.74,-2.92
2020-01-04T14:16:22.111Z,388.0,3.43,0.153,-5.87,-2.58
2020-01-04T14:18:01.355Z,405.0,5.86,-0.705,-4.19,-4.79
2020-01-04T14:19:40.599Z,402.0,5.22,-0.63,-4.62,-4.43
2020-01-04T14:21:19.843Z,399.0,5.18,-0.462,-5.0,-4.16
2020-01-04T14:22:59.087Z,396.0,5.03,-0.232,-5.22,-3.98
2020-01-04T14:24:38.331Z,396.0,4.77,-0.2,-5.45,-3.76
2020-01-04T14:26:17.575Z,396.0,5.06,-0.229,-5.5,-3.54
2020-01-04T14:27:56.819Z,396.0,5.11,-0.306,-5.45,-3.63
2020-01-04T14:29:36.063Z,397.0,4.66,-0.142,-5.2,-4.18
2020-01-04T14:31:15.307Z,397.0,5.4,0.325,-5.23,-3.86
2020-01-04T14:34:33.796Z,392.0,4.84,-0.16,-5.01,-4.9
2020-01-04T14:36:13.040Z,395.0,4.53,-0.392,-4.68,-5.48
2020-01-04T14:37:52.284Z,391.0,5.0,0.53,-5.85,-3.27
2020-01-04T14:39:31.528Z,386.0,4.21,0.256,-5.99,-3.49
2020-01-04T14:41:10.772Z,390.0,4.16,0.166,-5.99,-4.07
2020-01-04T14:42:50.016Z,391.0,3.91,0.243,-5.8,-4.39
2020-01-04T14:44:29.260Z,387.0,3.82,0.414,-5.65,-4.61
2020-01-04T14:46:08.504Z,387.0,4.1,0.505,-6.03,-4.04
2020-01-04T14:47:47.748Z,390.0,3.66,0.148,-5.81,-4.46
2020-01-04T14:49:26.992Z,388.0,4.14,-0.0152,-5.75,-4.54
2020-01-04T14:52:45.480Z,386.0,3.81,0.385,-6.08,-4.05
2020-01-04T14:54:24.725Z,383.0,3.62,0.451,-6.41,-3.58
2020-01-04T14:56:00.867Z,385.0,3.87,0.316,-6.44,-3.48
2020-01-04T14:57:40.111Z,386.0,3.99,0.358,-6.33,-3.77
2020-01-04T14:59:19.355Z,384.0,4.4,0.412,-6.25,-3.88
2020-01-04T15:00:58.600Z,383.0,4.4,0.467,-6.15,-4.01
2020-01-04T15:02:37.844Z,384.0,4.15,0.375,-6.2,-4.0
2020-01-04T15:04:13.986Z,386.0,4.06,0.142,-6.16,-4.08
2020-01-04T15:05:53.230Z,387.0,4.15,0.131,-6.29,-3.97
2020-01-04T15:07:32.475Z,388.0,3.93,0.079,-6.27,-4.07
2020-01-04T15:09:11.719Z,390.0,3.89,0.0185,-6.32,-4.07
2020-01-04T15:10:50.963Z,389.0,4.27,0.0501,-6.38,-3.9
2020-01-04T15:12:30.207Z,392.0,4.02,-0.167,-6.2,-4.23
2020-01-04T15:14:09.451Z,393.0,3.7,-0.242,-6.27,-4.32
2020-01-04T15:15:48.695Z,393.0,3.81,-0.27,-6.32,-4.24
2020-01-04T15:17:27.939Z,395.0,3.83,-0.452,-6.18,-4.42
2020-01-04T15:19:10.285Z,396.0,4.01,-0.354,-6.24,-4.34
2020-01-04T15:20:49.529Z,392.0,4.58,-0.308,-6.24,-4.29
2020-01-04T15:22:28.773Z,394.0,3.96,-0.234,-6.36,-4.17
2020-01-04T15:24:08.017Z,393.0,4.05,-0.0201,-6.51,-4.05
2020-01-04T15:25:47.261Z,392.0,4.12,0.107,-6.54,-3.97
2020-01-04T15:27:26.505Z,391.0,3.49,0.124,-6.69,-3.91
2020-01-04T15:29:05.749Z,389.0,3.42,0.199,-6.76,-3.85
2020-01-04T15:30:44.993Z,390.0,3.88,-0.00694,-6.65,-3.88
2020-01-04T15:32:24.237Z,389.0,3.93,0.0786,-6.63,-3.87
2020-01-04T15:34:03.481Z,388.0,4.6,-0.145,-6.47,-3.94
2020-01-04T15:35:42.726Z,389.0,4.22,-0.209,-6.48,-4.1
2020-01-04T15:37:21.970Z,388.0,4.21,-0.0558,-6.42,-4.11
2020-01-04T15:39:01.214Z,388.0,5.15,-0.0981,-6.41,-3.88
2020-01-04T15:40:40.458Z,389.0,5.04,-0.488,-6.48,-3.78
2020-01-04T15:42:19.702Z,389.0,4.51,-0.424,-6.53,-3.73
2020-01-04T15:43:58.946Z,386.0,4.67,-0.182,-6.55,-3.76
2020-01-04T15:45:35.089Z,386.0,5.57,-0.173,-6.43,-3.74
2020-01-04T15:47:14.333Z,387.0,5.61,-0.196,-6.48,-3.75
2020-01-04T15:48:53.577Z,387.0,5.65,-0.135,-6.52,-3.7
2020-01-04T15:50:32.821Z,388.0,5.88,-0.159,-6.44,-3.64
2020-01-04T15:52:12.065Z,388.0,3.83,0.249,-6.36,-4.37
2020-01-04T15:53:51.309Z,387.0,5.03,0.148,-6.4,-4.06
2020-01-04T15:55:30.553Z,386.0,4.99,0.219,-6.41,-3.76
2020-01-04T15:57:09.797Z,385.0,4.99,0.348,-6.73,-3.29
2020-01-04T15:58:49.041Z,388.0,6.36,0.0999,-6.52,-3.32
2020-01-04T16:00:31.387Z,386.0,5.24,0.306,-6.75,-3.12
2020-01-04T16:02:10.631Z,386.0,4.31,0.194,-6.18,-4.72
2020-01-04T16:03:49.875Z,384.0,4.29,0.334,-6.32,-4.47
2020-01-04T16:05:29.119Z,385.0,4.23,0.46,-6.28,-4.59
2020-01-04T16:07:08.363Z,386.0,4.09,0.305,-6.3,-4.59
2020-01-04T16:08:47.607Z,385.0,3.95,0.455,-6.02,-4.84
2020-01-04T16:10:26.851Z,383.0,4.44,0.585,-5.95,-4.89
2020-01-04T16:12:06.096Z,386.0,4.83,0.283,-5.9,-4.98
2020-01-04T16:13:45.340Z,386.0,4.54,0.217,-5.69,-5.21
2020-01-04T16:15:24.584Z,383.0,5.05,0.423,-5.72,-5.17
2020-01-04T16:17:03.828Z,383.0,4.81,0.221,-6.0,-4.86
2020-01-04T16:18:43.072Z,387.0,5.1,0.0308,-5.43,-5.51
2020-01-04T16:20:22.316Z,386.0,4.58,-0.3,-6.76,-3.62
2020-01-04T16:22:01.560Z,389.0,3.64,-0.691,-7.39,-2.53
2020-01-04T16:23:40.804Z,389.0,3.52,-0.727,-7.46,-2.18
2020-01-04T16:25:20.048Z,389.0,3.91,-0.646,-7.44,-2.11
2020-01-04T16:26:56.191Z,389.0,4.17,-0.656,-7.34,-2.09
2020-01-04T16:28:35.435Z,390.0,3.97,-0.69,-7.46,-1.77
2020-01-04T16:30:14.679Z,389.0,3.93,-0.716,-7.44,-1.83
2020-01-04T16:31:53.923Z,388.0,4.13,-0.658,-7.45,-1.76
2020-01-04T16:33:33.167Z,388.0,3.93,-0.544,-7.43,-2.07
2020-01-04T16:35:12.412Z,388.0,3.81,-0.566,-7.42,-2.0
2020-01-04T16:36:51.656Z,389.0,4.18,-0.664,-7.38,-1.91
2020-01-04T16:38:30.900Z,387.0,3.89,-0.521,-7.19,-2.56
2020-01-04T16:40:10.144Z,392.0,3.99,-0.758,-7.27,-2.32
2020-01-04T16:41:49.388Z,387.0,3.92,-0.312,-7.3,-2.35
2020-01-04T16:43:28.632Z,388.0,4.19,-0.416,-7.3,-2.33
2020-01-04T16:45:07.876Z,388.0,4.01,-0.561,-7.32,-2.24
2020-01-04T16:46:47.120Z,388.0,4.04,-0.614,-7.34,-2.11
2020-01-04T16:48:26.364Z,388.0,4.26,-0.577,-7.39,-1.97
2020-01-04T16:50:05.608Z,389.0,4.03,-0.623,-7.34,-2.2
2020-01-04T16:51:44.853Z,387.0,3.99,-0.334,-7.27,-2.41
2020-01-04T16:53:24.097Z,385.0,4.09,-0.301,-7.31,-2.22
2020-01-04T16:55:03.341Z,386.0,4.07,-0.37,-7.36,-2.05
2020-01-04T16:56:39.483Z,385.0,4.15,-0.262,-7.3,-2.35
2020-01-04T16:58:18.728Z,384.0,4.19,-0.276,-7.41,-1.83
2020-01-04T16:59:57.972Z,383.0,4.16,-0.0531,-7.35,-2.14
2020-01-04T17:01:37.216Z,378.0,4.08,0.199,-7.28,-2.25
2020-01-04T17:03:16.460Z,381.0,4.09,-0.00371,-7.42,-1.65
2020-01-04T17:04:55.704Z,379.0,4.25,0.159,-7.44,-1.42
2020-01-04T17:06:34.948Z,379.0,4.15,-0.148,-7.34,-2.03
2020-01-04T17:08:14.192Z,386.0,4.1,-0.514,-7.26,-2.33
2020-01-04T17:09:53.436Z,382.0,3.98,-0.308,-7.28,-2.54
2020-01-04T17:11:32.680Z,380.0,3.96,-0.268,-7.32,-2.56
2020-01-04T17:13:11.924Z,381.0,3.75,-0.305,-7.3,-2.6
2020-01-04T17:14:51.168Z,382.0,4.02,-0.359,-7.22,-2.74
2020-01-04T17:16:30.413Z,380.0,4.12,-0.102,-7.24,-2.51
2020-01-04T17:18:09.657Z,388.0,4.3,-0.925,-7.01,-3.11
2020-01-04T17:19:48.901Z,384.0,4.76,-0.52,-7.09,-3.01
2020-01-04T17:21:28.145Z,383.0,4.11,-0.41,-7.39,-2.2
2020-01-04T17:23:07.389Z,385.0,4.13,-0.542,-7.27,-2.5
2020-01-04T17:24:46.633Z,383.0,4.18,-0.245,-7.42,-1.98
2020-01-04T17:26:25.877Z,379.0,4.14,-0.0432,-7.34,-2.33
2020-01-04T17:28:05.121Z,385.0,4.19,-0.512,-7.39,-2.01
2020-01-04T17:29:44.365Z,386.0,4.03,-0.572,-7.43,-1.83
2020-01-04T17:31:23.610Z,384.0,4.29,-0.458,-7.31,-2.34
2020-01-04T17:33:02.854Z,387.0,3.95,-0.654,-7.43,-1.85
2020-01-04T17:34:42.098Z,384.0,4.21,-0.309,-7.4,-2.03
2020-01-04T17:36:21.342Z,385.0,4.35,-0.536,-7.43,-2.08
2020-01-04T17:38:00.586Z,384.0,4.49,-0.758,-7.48,-1.83
2020-01-04T17:39:39.830Z,392.0,4.29,-1.3,-7.37,-1.95
2020-01-04T17:41:19.074Z,391.0,4.02,-1.19,-7.34,-2.14
2020-01-04T17:42:58.318Z,387.0,4.16,-0.898,-7.43,-2.07
2020-01-04T17:44:37.562Z,390.0,4.27,-1.1,-7.39,-2.12
2020-01-04T17:46:16.806Z,390.0,4.4,-1.2,-7.41,-1.98
2020-01-04T17:47:56.051Z,391.0,4.29,-1.26,-7.44,-1.82
2020-01-04T17:49:35.295Z,387.0,4.04,-0.91,-7.48,-1.87
2020-01-04T17:52:53.783Z,391.0,4.1,-0.996,-7.51,-1.59
2020-01-04T17:54:33.027Z,386.0,4.38,-0.751,-7.52,-1.72
2020-01-04T17:56:12.271Z,387.0,4.98,-1.48,-7.35,-1.79
2020-01-04T17:57:51.515Z,387.0,4.67,-1.46,-7.2,-2.45
2020-01-04T17:59:30.759Z,391.0,3.99,-0.959,-7.3,-2.43
2020-01-04T18:01:10.003Z,392.0,4.19,-0.228,-7.5,-1.85
2020-01-04T18:02:49.247Z,368.0,3.64,0.759,-7.64,-1.37
2020-01-04T18:04:28.492Z,375.0,4.08,0.151,-7.56,-1.95
2020-01-04T18:06:07.736Z,378.0,4.41,-0.0395,-7.54,-2.03
2020-01-04T18:07:46.980Z,378.0,3.99,0.0368,-7.53,-2.01
2020-01-04T18:09:26.224Z,369.0,4.47,0.597,-7.58,-1.75
2020-01-04T18:11:05.468Z,372.0,4.35,0.402,-7.5,-2.12
2020-01-04T18:12:44.712Z,371.0,4.14,0.677,-7.49,-2.07
2020-01-04T18:14:23.956Z,374.0,4.83,0.193,-7.54,-2.05
2020-01-04T18:16:03.200Z,382.0,4.33,-0.211,-7.53,-2.18
2020-01-04T18:17:42.444Z,382.0,4.12,-0.307,-7.49,-2.33
2020-01-04T18:19:18.587Z,374.0,4.75,0.0729,-7.58,-2.02
2020-01-04T18:20:57.831Z,377.0,4.45,-0.0578,-7.59,-2.02
2020-01-04T18:22:37.075Z,377.0,4.39,-0.0393,-7.61,-1.98
2020-01-04T18:24:16.319Z,375.0,3.76,0.0147,-7.6,-2.05
2020-01-04T18:25:55.563Z,378.0,3.98,-0.39,-7.47,-2.45
